
**** SCALARS ****
run,repetition,module,name,value
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_200,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_210,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_220,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_230,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_240,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_250,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_260,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_270,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_280,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_290,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_300,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestThreshold,0.51
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestF1Score,0.66666609259298
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestPrecision,0.6666665925926
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestRecall,0.6666665925926
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestAccuracy,0.79999997333333
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],FinalAverageBadServices,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_10,0.23809523809524
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_20,0.47619047619048
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_30,0.47619047619048
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_40,0.47619047619048
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_50,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_60,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_70,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_80,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_90,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_100,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_110,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_120,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_130,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_140,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_150,0.57142857142857
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_160,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_170,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_180,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_190,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_200,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_210,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_220,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_230,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_240,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_250,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_260,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_270,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_280,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_290,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_300,0.66666666666667
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestAccuracy,0.79999997333333
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestF1Score,0.66666609259298
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestPrecision,0.6666665925926
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestRecall,0.6666665925926
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],BestThreshold,0.51
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],FinalAverageBadServices,0.66666666666667

**** PARAMETERS ****
run,repetition,module,name,value
General-0-20250528-18:40:48-21064,0,BlockchainNetwork,maliciousNodePercentage,0.3
General-0-20250528-18:40:48-21064,0,BlockchainNetwork,numNodes,30
General-0-20250528-18:40:48-21064,0,BlockchainNetwork,typename,"""src.BlockchainNetwork"""
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],typename,"""src.IoTNode"""
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],maliciousNodePercentage,0.3
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],maliciousNodePercentage,0.3
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],typename,"""src.IoTNode"""
