
**** SCALARS ****
run,repetition,module,name,value
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_130,14.222222222222
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_140,15.111111111111
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_150,16.222222222222
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_160,16.888888888889
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_170,17.777777777778
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_180,17.888888888889
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_190,18
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_200,18.777777777778
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],BestAccuracy,0.69999997666667
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],BestF1Score,0.82352889504065
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],BestPrecision,0.69999997666667
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],BestRecall,0.99999995238095
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],BestThreshold,0.3
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],FinalAverageBadServices,18.777777777778

**** PARAMETERS ****
run,repetition,module,name,value
General-0-20250529-16:03:59-10536,0,BlockchainNetwork,maliciousNodePercentage,0.7
General-0-20250529-16:03:59-10536,0,BlockchainNetwork,numNodes,30
General-0-20250529-16:03:59-10536,0,BlockchainNetwork,typename,"""src.BlockchainNetwork"""
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],typename,"""src.IoTNode"""
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],maliciousNodePercentage,0.7
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],maliciousNodePercentage,0.7
General-0-20250529-16:03:59-10536,0,BlockchainNetwork.iotNode[0],typename,"""src.IoTNode"""
